SatisID,Tarih,NoktaID,UrunID,SorumluID,Miktar,Toplam_KG,Currency
4476,2025-03-27,8059,2002,112,1,0.25,TRY
4477,2025-03-27,8033,2007,106,13,3.25,TRY
4478,2025-03-28,8011,3001,109,2,1.0,AED
4479,2025-03-28,8016,2001,105,6,1.5,TRY
4480,2025-03-28,8054,4003,110,9,7.2,USD
4481,2025-03-28,8013,4003,108,3,2.4,EUR
4482,2025-03-28,8004,2007,105,10,2.5,TRY
4483,2025-03-29,8028,2004,101,9,2.25,TRY
4484,2025-03-29,8048,3003,105,6,6.0,TRY
4485,2025-03-29,8047,4001,112,5,7.5,TRY
4486,2025-03-29,8028,2007,103,7,1.75,TRY
4487,2025-03-29,8040,2002,105,5,1.25,TRY
4488,2025-03-29,8033,3001,106,6,3.0,TRY
4489,2025-03-29,8013,2001,108,3,0.75,EUR
4490,2025-03-29,8037,2001,111,13,3.25,TRY
4491,2025-03-29,8049,2001,102,5,1.25,TRY
4492,2025-03-29,8038,3001,109,1,0.5,TRY
4493,2025-03-29,8011,2003,109,1,0.5,AED
4494,2025-03-29,8010,2003,109,3,1.5,AED
4495,2025-03-30,8027,2002,105,2,0.5,TRY
4496,2025-03-30,8051,2002,101,3,0.75,TRY
4497,2025-03-30,8024,4004,102,3,1.8,TRY
4498,2025-03-30,8027,2006,105,2,0.5,TRY
4499,2025-03-30,8011,3003,109,6,6.0,AED
4500,2025-03-30,8037,3003,102,1,1.0,TRY
4501,2025-03-30,8013,4001,108,3,4.5,EUR
4502,2025-03-30,8025,3003,102,5,5.0,TRY
4503,2025-03-30,8019,2004,103,1,0.25,TRY
4504,2025-03-30,8057,4001,103,13,19.5,TRY
4505,2025-03-31,8041,2002,102,10,2.5,TRY
4506,2025-03-31,8012,3002,104,1,1.0,TRY
4507,2025-03-31,8022,3002,112,7,7.0,TRY
4508,2025-03-31,8040,3002,105,9,9.0,TRY
4509,2025-03-31,8006,4001,106,2,3.0,TRY
4510,2025-03-31,8016,4002,105,2,6.0,TRY
4511,2025-03-31,8043,4001,112,2,3.0,TRY
4512,2025-03-31,8052,2001,111,13,3.25,TRY
4513,2025-03-31,8052,4005,102,7,2.1,TRY
4514,2025-03-31,8020,4002,106,3,9.0,TRY
4515,2025-03-31,8002,3002,109,9,9.0,TRY
4516,2025-03-31,8051,3003,102,5,5.0,TRY
4517,2025-03-31,8054,2003,110,7,3.5,USD
4518,2025-03-31,8032,4005,103,9,2.7,TRY
4519,2025-04-01,8001,2002,106,1,0.25,TRY
4520,2025-04-01,8005,4005,103,12,3.6,TRY
4521,2025-04-01,8049,2007,111,1,0.25,TRY
4522,2025-04-01,8053,2005,104,4,4.0,TRY
4523,2025-04-01,8050,4003,102,6,4.8,TRY
4524,2025-04-01,8032,2002,103,4,1.0,TRY
4525,2025-04-01,8060,3002,104,2,2.0,TRY
4526,2025-04-01,8056,2001,105,12,3.0,TRY
4527,2025-04-01,8013,4005,108,1,0.3,EUR
4528,2025-04-01,8033,4003,106,9,7.2,TRY
4529,2025-04-01,8024,2002,101,10,2.5,TRY
4530,2025-04-02,8049,2005,111,9,9.0,TRY
4531,2025-04-02,8048,2003,105,4,2.0,TRY
4532,2025-04-02,8037,2003,101,9,4.5,TRY
4533,2025-04-02,8020,3001,106,12,6.0,TRY
4534,2025-04-02,8022,3001,103,1,0.5,TRY
4535,2025-04-02,8040,4003,105,5,4.0,TRY
4536,2025-04-02,8034,4003,105,13,10.4,TRY
4537,2025-04-02,8021,3003,103,12,12.0,TRY
4538,2025-04-02,8028,3003,111,12,12.0,TRY
4539,2025-04-02,8007,2007,105,10,2.5,TRY
4540,2025-04-02,8016,4001,105,10,15.0,TRY
4541,2025-04-02,8001,2005,106,1,1.0,TRY
4542,2025-04-03,8040,4001,105,9,13.5,TRY
4543,2025-04-03,8018,2006,106,13,3.25,TRY
4544,2025-04-03,8060,2002,104,6,1.5,TRY
4545,2025-04-03,8003,2005,104,6,6.0,TRY
4546,2025-04-03,8056,3001,105,4,2.0,TRY
4547,2025-04-03,8048,2007,105,6,1.5,TRY
4548,2025-04-03,8059,3002,110,8,8.0,TRY
4549,2025-04-03,8004,3003,105,9,9.0,TRY
4550,2025-04-04,8015,4002,108,4,12.0,TRY
4551,2025-04-04,8006,2007,101,1,0.25,TRY
4552,2025-04-04,8018,4001,106,9,13.5,TRY
4553,2025-04-04,8055,4003,103,9,7.2,TRY
4554,2025-04-04,8057,2004,103,10,2.5,TRY
4555,2025-04-04,8033,4004,106,8,4.8,TRY
4556,2025-04-05,8027,2001,105,2,0.5,TRY
4557,2025-04-05,8054,4005,110,2,0.6,USD
4558,2025-04-05,8027,3003,105,13,13.0,TRY
4559,2025-04-05,8046,2006,108,10,2.5,EUR
4560,2025-04-05,8013,3001,108,10,5.0,EUR
4561,2025-04-05,8015,3003,101,12,12.0,TRY
4562,2025-04-05,8007,3002,105,9,9.0,TRY
4563,2025-04-05,8038,4003,107,1,0.8,TRY
4564,2025-04-05,8054,2005,110,6,6.0,USD
4565,2025-04-05,8046,3002,108,13,13.0,EUR
4566,2025-04-06,8058,2001,106,5,1.25,TRY
4567,2025-04-06,8040,2005,105,13,13.0,TRY
4568,2025-04-06,8049,4005,101,6,1.8,TRY
4569,2025-04-06,8041,2002,112,4,1.0,TRY
4570,2025-04-06,8029,4003,106,12,9.6,TRY
4571,2025-04-07,8050,2007,102,13,3.25,TRY
4572,2025-04-07,8059,3002,103,6,6.0,TRY
4573,2025-04-07,8060,3003,104,9,9.0,TRY
4574,2025-04-07,8028,4003,104,5,4.0,TRY
4575,2025-04-07,8036,4003,102,1,0.8,TRY
4576,2025-04-07,8053,2002,104,10,2.5,TRY
4577,2025-04-07,8005,2007,103,4,1.0,TRY
4578,2025-04-07,8030,2006,112,2,0.5,TRY
4579,2025-04-07,8052,2003,111,13,6.5,TRY
4580,2025-04-07,8027,4003,105,4,3.2,TRY
4581,2025-04-07,8022,2006,103,6,1.5,TRY
4582,2025-04-07,8037,4005,111,2,0.6,TRY
4583,2025-04-07,8014,2003,105,5,2.5,TRY
4584,2025-04-07,8014,3001,105,2,1.0,TRY
4585,2025-04-07,8008,4004,109,6,3.6,AED
4586,2025-04-08,8011,2001,109,10,2.5,AED
4587,2025-04-08,8007,2001,105,1,0.25,TRY
4588,2025-04-08,8004,4005,105,9,2.7,TRY
4589,2025-04-08,8025,4004,102,1,0.6,TRY
4590,2025-04-08,8026,3003,102,8,8.0,TRY
4591,2025-04-08,8026,4002,102,9,27.0,TRY
4592,2025-04-08,8060,4002,104,12,36.0,TRY
4593,2025-04-08,8060,4001,104,2,3.0,TRY
4594,2025-04-08,8057,3001,103,9,4.5,TRY
4595,2025-04-08,8038,3002,108,10,10.0,TRY
4596,2025-04-08,8042,2002,109,12,3.0,AED
4597,2025-04-08,8051,2001,111,8,2.0,TRY
4598,2025-04-08,8045,3003,105,8,8.0,TRY
4599,2025-04-09,8056,4001,105,9,13.5,TRY
4600,2025-04-09,8009,3003,104,1,1.0,TRY
4601,2025-04-09,8006,4004,104,5,3.0,TRY
4602,2025-04-09,8008,4001,109,6,9.0,AED
4603,2025-04-09,8047,4002,112,6,18.0,TRY
4604,2025-04-09,8051,2007,102,8,2.0,TRY
4605,2025-04-09,8029,4005,106,13,3.9,TRY
4606,2025-04-10,8012,3002,104,6,6.0,TRY
4607,2025-04-10,8036,3001,111,9,4.5,TRY
4608,2025-04-10,8059,4001,103,2,3.0,TRY
4609,2025-04-10,8036,3002,101,13,13.0,TRY
4610,2025-04-10,8001,2004,106,1,0.25,TRY
4611,2025-04-10,8006,3002,107,5,5.0,TRY
4612,2025-04-10,8056,2003,105,1,0.5,TRY
4613,2025-04-10,8011,2007,109,1,0.25,AED
4614,2025-04-10,8024,2006,101,8,2.0,TRY
4615,2025-04-10,8032,3003,103,12,12.0,TRY
4616,2025-04-10,8031,3002,102,1,1.0,TRY
4617,2025-04-10,8014,4004,105,8,4.8,TRY
4618,2025-04-10,8055,2006,112,6,1.5,TRY
4619,2025-04-10,8060,4005,104,8,2.4,TRY
4620,2025-04-11,8050,4005,111,2,0.6,TRY
4621,2025-04-11,8028,2001,107,8,2.0,TRY
4622,2025-04-11,8024,3001,102,5,2.5,TRY
4623,2025-04-11,8013,3003,108,13,13.0,EUR
4624,2025-04-11,8031,3003,111,6,6.0,TRY
4625,2025-04-11,8034,4001,105,4,6.0,TRY
4626,2025-04-11,8059,4001,112,1,1.5,TRY
4627,2025-04-11,8016,2007,105,6,1.5,TRY
4628,2025-04-11,8041,3003,104,12,12.0,TRY
4629,2025-04-11,8035,3003,112,12,12.0,TRY
4630,2025-04-12,8039,4004,111,9,5.4,TRY
4631,2025-04-12,8029,3003,106,10,10.0,TRY
4632,2025-04-12,8005,4005,103,5,1.5,TRY
4633,2025-04-12,8048,2004,105,13,3.25,TRY
4634,2025-04-12,8024,3001,111,9,4.5,TRY
4635,2025-04-13,8034,2002,105,5,1.25,TRY
4636,2025-04-13,8011,3001,109,13,6.5,AED
4637,2025-04-13,8039,4003,101,13,10.4,TRY
4638,2025-04-13,8005,3001,103,9,4.5,TRY
4639,2025-04-13,8020,4002,106,13,39.0,TRY
4640,2025-04-14,8018,2004,106,10,2.5,TRY
4641,2025-04-14,8048,4004,105,1,0.6,TRY
4642,2025-04-14,8007,4005,105,12,3.6,TRY
4643,2025-04-14,8051,3001,111,13,6.5,TRY
4644,2025-04-14,8007,2006,105,12,3.0,TRY
4645,2025-04-14,8043,2007,112,12,3.0,TRY
4646,2025-04-14,8047,3002,103,2,2.0,TRY
4647,2025-04-14,8014,4002,105,13,39.0,TRY
4648,2025-04-14,8021,2003,103,1,0.5,TRY
4649,2025-04-14,8040,4004,105,13,7.8,TRY
4650,2025-04-15,8038,4001,109,5,7.5,TRY
4651,2025-04-15,8047,2007,103,8,2.0,TRY
4652,2025-04-15,8022,2007,103,9,2.25,TRY
4653,2025-04-15,8052,4002,111,5,15.0,TRY
4654,2025-04-15,8024,2006,111,6,1.5,TRY
4655,2025-04-15,8020,2006,106,4,1.0,TRY
4656,2025-04-15,8026,2001,101,8,2.0,TRY
4657,2025-04-15,8043,2004,103,6,1.5,TRY
4658,2025-04-15,8007,3003,105,10,10.0,TRY
4659,2025-04-15,8033,4002,106,5,15.0,TRY
4660,2025-04-15,8002,4003,112,1,0.8,TRY
4661,2025-04-15,8026,2001,111,5,1.25,TRY
4662,2025-04-16,8014,4005,105,4,1.2,TRY
4663,2025-04-16,8039,2002,111,12,3.0,TRY
4664,2025-04-16,8027,4001,105,4,6.0,TRY
4665,2025-04-16,8060,4005,104,5,1.5,TRY
4666,2025-04-16,8056,3003,105,13,13.0,TRY
4667,2025-04-16,8030,4001,103,2,3.0,TRY
4668,2025-04-16,8009,4002,104,6,18.0,TRY
4669,2025-04-16,8049,2007,102,6,1.5,TRY
4670,2025-04-16,8037,3002,102,5,5.0,TRY
4671,2025-04-17,8010,2007,109,12,3.0,AED
4672,2025-04-17,8004,2003,105,4,2.0,TRY
4673,2025-04-17,8025,4003,102,9,7.2,TRY
4674,2025-04-17,8014,2005,105,5,5.0,TRY
4675,2025-04-17,8052,2002,101,4,1.0,TRY
4676,2025-04-17,8041,2005,110,2,2.0,TRY
4677,2025-04-17,8054,2002,110,4,1.0,USD
4678,2025-04-17,8008,4003,109,9,7.2,AED
4679,2025-04-17,8021,3003,112,6,6.0,TRY
4680,2025-04-17,8034,2004,105,1,0.25,TRY
4681,2025-04-18,8019,3001,103,5,2.5,TRY
4682,2025-04-18,8008,2006,109,2,0.5,AED
4683,2025-04-18,8054,2007,110,12,3.0,USD
4684,2025-04-18,8029,2004,106,6,1.5,TRY
4685,2025-04-18,8017,2005,101,4,4.0,TRY
4686,2025-04-18,8043,2007,103,5,1.25,TRY
4687,2025-04-18,8047,2002,112,9,2.25,TRY
4688,2025-04-18,8029,3001,106,6,3.0,TRY
4689,2025-04-18,8029,2001,106,13,3.25,TRY
4690,2025-04-18,8051,2004,111,10,2.5,TRY
4691,2025-04-18,8011,4002,109,6,18.0,AED
4692,2025-04-18,8035,4003,103,12,9.6,TRY
4693,2025-04-18,8017,2007,102,9,2.25,TRY
4694,2025-04-18,8037,3001,111,10,5.0,TRY
4695,2025-04-19,8025,3002,111,4,4.0,TRY
4696,2025-04-19,8017,2007,101,1,0.25,TRY
4697,2025-04-19,8015,2001,107,2,0.5,TRY
4698,2025-04-19,8012,3002,104,6,6.0,TRY
4699,2025-04-19,8031,2004,101,9,2.25,TRY
4700,2025-04-19,8021,3001,103,6,3.0,TRY
4701,2025-04-19,8033,2002,106,2,0.5,TRY
4702,2025-04-19,8036,2005,111,5,5.0,TRY
4703,2025-04-20,8050,2002,111,1,0.25,TRY
4704,2025-04-20,8058,3003,106,1,1.0,TRY
4705,2025-04-20,8012,3003,104,4,4.0,TRY
4706,2025-04-20,8039,3002,111,4,4.0,TRY
4707,2025-04-20,8057,2005,103,8,8.0,TRY
4708,2025-04-20,8037,4005,102,2,0.6,TRY
4709,2025-04-20,8013,4001,108,4,6.0,EUR
4710,2025-04-20,8017,3003,102,2,2.0,TRY
4711,2025-04-21,8053,2002,104,4,1.0,TRY
4712,2025-04-21,8050,3001,101,10,5.0,TRY
4713,2025-04-21,8059,3001,105,10,5.0,TRY
4714,2025-04-21,8024,2001,102,5,1.25,TRY
4715,2025-04-21,8034,2003,105,5,2.5,TRY
4716,2025-04-21,8050,4001,102,13,19.5,TRY
4717,2025-04-21,8001,4001,106,8,12.0,TRY
4718,2025-04-21,8042,4002,109,5,15.0,AED
4719,2025-04-21,8018,4001,106,1,1.5,TRY
4720,2025-04-22,8002,2001,102,5,1.25,TRY
4721,2025-04-22,8046,2001,108,5,1.25,EUR
4722,2025-04-22,8058,4003,106,13,10.4,TRY
4723,2025-04-22,8048,4002,105,9,27.0,TRY
4724,2025-04-22,8052,2004,111,2,0.5,TRY
4725,2025-04-22,8052,4005,102,12,3.6,TRY
4726,2025-04-23,8003,4004,104,10,6.0,TRY
4727,2025-04-23,8016,2001,105,1,0.25,TRY
4728,2025-04-23,8007,3003,105,4,4.0,TRY
4729,2025-04-23,8033,2007,106,9,2.25,TRY
4730,2025-04-23,8002,2001,108,12,3.0,TRY
4731,2025-04-23,8011,3001,109,1,0.5,AED
4732,2025-04-23,8007,4001,105,1,1.5,TRY
4733,2025-04-23,8025,2001,111,2,0.5,TRY
4734,2025-04-23,8010,3003,109,8,8.0,AED
4735,2025-04-24,8047,4002,103,4,12.0,TRY
4736,2025-04-24,8002,2002,103,9,2.25,TRY
4737,2025-04-24,8039,4005,101,10,3.0,TRY
4738,2025-04-24,8005,3002,112,6,6.0,TRY
4739,2025-04-24,8001,2005,106,5,5.0,TRY
4740,2025-04-24,8019,2002,103,1,0.25,TRY
4741,2025-04-24,8045,3003,105,6,6.0,TRY
4742,2025-04-25,8031,4005,102,4,1.2,TRY
4743,2025-04-25,8045,3001,105,9,4.5,TRY
4744,2025-04-25,8014,2002,105,6,1.5,TRY
4745,2025-04-25,8030,2004,103,10,2.5,TRY
4746,2025-04-25,8056,3002,105,12,12.0,TRY
4747,2025-04-25,8016,2004,105,2,0.5,TRY
4748,2025-04-25,8001,3003,106,6,6.0,TRY
4749,2025-04-25,8059,2006,110,4,1.0,TRY
4750,2025-04-25,8055,3003,103,5,5.0,TRY
4751,2025-04-25,8038,2001,108,9,2.25,TRY
4752,2025-04-25,8055,3003,103,13,13.0,TRY
4753,2025-04-25,8051,4004,101,2,1.2,TRY
4754,2025-04-26,8020,4005,106,5,1.5,TRY
4755,2025-04-26,8001,2006,106,2,0.5,TRY
4756,2025-04-26,8007,2006,105,12,3.0,TRY
4757,2025-04-26,8056,2006,105,12,3.0,TRY
4758,2025-04-26,8012,2004,104,5,1.25,TRY
4759,2025-04-26,8003,3003,104,8,8.0,TRY
4760,2025-04-27,8039,2002,102,6,1.5,TRY
4761,2025-04-27,8016,3001,105,13,6.5,TRY
4762,2025-04-27,8023,4003,101,1,0.8,TRY
4763,2025-04-27,8002,2002,102,9,2.25,TRY
4764,2025-04-27,8028,4002,107,10,30.0,TRY
4765,2025-04-27,8058,3003,106,2,2.0,TRY
4766,2025-04-27,8054,4002,110,13,39.0,USD
4767,2025-04-27,8010,2006,109,1,0.25,AED
4768,2025-04-27,8039,2007,111,5,1.25,TRY
4769,2025-04-28,8025,4002,102,6,18.0,TRY
4770,2025-04-28,8023,2005,111,2,2.0,TRY
4771,2025-04-28,8029,3002,106,2,2.0,TRY
4772,2025-04-28,8013,4005,108,12,3.6,EUR
4773,2025-04-28,8030,3001,112,6,3.0,TRY
4774,2025-04-28,8034,2003,105,10,5.0,TRY
4775,2025-04-28,8019,2002,112,6,1.5,TRY
4776,2025-04-28,8040,4002,105,10,30.0,TRY
4777,2025-04-28,8046,4001,108,6,9.0,EUR
4778,2025-04-28,8050,4001,111,10,15.0,TRY
4779,2025-04-28,8044,2007,108,12,3.0,EUR
4780,2025-04-28,8051,4005,111,13,3.9,TRY
4781,2025-04-28,8015,2003,107,1,0.5,TRY
4782,2025-04-28,8060,2005,104,9,9.0,TRY
4783,2025-04-29,8016,2001,105,6,1.5,TRY
4784,2025-04-29,8006,2005,110,6,6.0,TRY
4785,2025-04-29,8034,4005,105,10,3.0,TRY
4786,2025-04-29,8047,2004,112,1,0.25,TRY
4787,2025-04-29,8044,2005,108,2,2.0,EUR
4788,2025-04-29,8057,2007,103,13,3.25,TRY
4789,2025-04-29,8033,4005,106,12,3.6,TRY
4790,2025-04-29,8029,2003,106,5,2.5,TRY
4791,2025-04-29,8044,3002,108,8,8.0,EUR
4792,2025-04-29,8014,2005,105,9,9.0,TRY
4793,2025-04-29,8058,4004,106,10,6.0,TRY
4794,2025-04-29,8040,4003,105,9,7.2,TRY
4795,2025-04-29,8016,3002,105,12,12.0,TRY
4796,2025-04-29,8013,3001,108,10,5.0,EUR
4797,2025-04-29,8038,2006,111,4,1.0,TRY
4798,2025-04-30,8011,4003,109,5,4.0,AED
4799,2025-04-30,8010,2001,109,2,0.5,AED
4800,2025-04-30,8054,2005,110,1,1.0,USD
4801,2025-04-30,8041,3003,106,13,13.0,TRY
4802,2025-04-30,8052,4003,101,12,9.6,TRY
4803,2025-04-30,8031,2006,102,9,2.25,TRY
4804,2025-04-30,8021,4003,112,6,4.8,TRY
4805,2025-04-30,8037,2005,101,10,10.0,TRY
4806,2025-04-30,8027,2001,105,2,0.5,TRY
4807,2025-04-30,8057,4002,112,10,30.0,TRY
4808,2025-04-30,8036,2006,102,8,2.0,TRY
4809,2025-05-01,8060,4003,104,13,10.4,TRY
4810,2025-05-01,8025,4005,111,5,1.5,TRY
4811,2025-05-01,8059,2003,112,2,1.0,TRY
4812,2025-05-01,8044,2002,108,12,3.0,EUR
4813,2025-05-01,8002,4003,106,5,4.0,TRY
4814,2025-05-01,8039,4001,102,6,9.0,TRY
4815,2025-05-01,8035,2002,112,2,0.5,TRY
4816,2025-05-01,8015,4001,109,5,7.5,TRY
4817,2025-05-01,8045,2003,105,4,2.0,TRY
4818,2025-05-01,8002,4002,105,10,30.0,TRY
4819,2025-05-01,8027,2004,105,2,0.5,TRY
4820,2025-05-02,8050,4003,102,5,4.0,TRY
4821,2025-05-02,8039,2001,101,10,2.5,TRY
4822,2025-05-02,8050,2002,101,1,0.25,TRY
4823,2025-05-02,8012,2004,104,2,0.5,TRY
4824,2025-05-02,8030,3003,112,12,12.0,TRY
4825,2025-05-02,8044,2007,108,13,3.25,EUR
4826,2025-05-02,8031,2007,102,12,3.0,TRY
4827,2025-05-03,8046,3001,108,2,1.0,EUR
4828,2025-05-03,8044,2004,108,13,3.25,EUR
4829,2025-05-03,8035,2001,103,2,0.5,TRY
4830,2025-05-03,8013,3001,108,9,4.5,EUR
4831,2025-05-03,8020,2001,106,5,1.25,TRY
4832,2025-05-03,8007,2004,105,13,3.25,TRY
4833,2025-05-03,8039,2002,101,2,0.5,TRY
4834,2025-05-03,8049,4001,102,2,3.0,TRY
4835,2025-05-03,8038,2005,112,2,2.0,TRY
4836,2025-05-04,8054,2001,110,9,2.25,USD
4837,2025-05-04,8003,3001,104,10,5.0,TRY
4838,2025-05-04,8019,4005,112,8,2.4,TRY
4839,2025-05-04,8059,2002,110,8,2.0,TRY
4840,2025-05-04,8002,2004,102,2,0.5,TRY
4841,2025-05-04,8038,2004,101,5,1.25,TRY
4842,2025-05-04,8030,2007,112,8,2.0,TRY
4843,2025-05-04,8032,2003,103,1,0.5,TRY
4844,2025-05-05,8033,4002,106,1,3.0,TRY
4845,2025-05-05,8021,3001,112,6,3.0,TRY
4846,2025-05-05,8018,2003,106,9,4.5,TRY
4847,2025-05-05,8046,2003,108,1,0.5,EUR
4848,2025-05-05,8011,4003,109,12,9.6,AED
4849,2025-05-05,8024,2001,111,8,2.0,TRY
4850,2025-05-06,8051,4004,111,4,2.4,TRY
4851,2025-05-06,8050,3003,111,6,6.0,TRY
4852,2025-05-06,8038,3002,106,8,8.0,TRY
4853,2025-05-06,8057,2007,112,4,1.0,TRY
4854,2025-05-06,8024,3003,102,1,1.0,TRY
4855,2025-05-06,8038,2005,101,1,1.0,TRY
4856,2025-05-06,8025,2005,101,12,12.0,TRY
4857,2025-05-06,8012,2007,104,13,3.25,TRY
4858,2025-05-06,8038,4004,103,9,5.4,TRY
4859,2025-05-06,8006,3002,106,1,1.0,TRY
4860,2025-05-06,8054,4001,110,8,12.0,USD
4861,2025-05-06,8051,4005,102,9,2.7,TRY
4862,2025-05-06,8035,2001,103,2,0.5,TRY
4863,2025-05-06,8060,4005,104,13,3.9,TRY
4864,2025-05-06,8029,4002,106,4,12.0,TRY
4865,2025-05-07,8057,2006,112,6,1.5,TRY
4866,2025-05-07,8003,4004,104,1,0.6,TRY
4867,2025-05-07,8052,2005,111,5,5.0,TRY
4868,2025-05-07,8021,2005,112,5,5.0,TRY
4869,2025-05-07,8040,3002,105,9,9.0,TRY
4870,2025-05-07,8058,2006,106,5,1.25,TRY
4871,2025-05-07,8018,2003,106,5,2.5,TRY
4872,2025-05-07,8010,4003,109,10,8.0,AED
4873,2025-05-07,8059,4004,108,5,3.0,TRY
4874,2025-05-07,8054,4004,110,1,0.6,USD
4875,2025-05-08,8044,2006,108,8,2.0,EUR
4876,2025-05-08,8045,2001,105,4,1.0,TRY
4877,2025-05-08,8002,4005,108,12,3.6,TRY
4878,2025-05-08,8004,4004,105,4,2.4,TRY
4879,2025-05-08,8031,3002,102,12,12.0,TRY
4880,2025-05-08,8037,4003,101,9,7.2,TRY
4881,2025-05-08,8031,2007,101,9,2.25,TRY
4882,2025-05-08,8036,2002,102,6,1.5,TRY
4883,2025-05-08,8060,2005,104,6,6.0,TRY
4884,2025-05-08,8029,4001,106,4,6.0,TRY
4885,2025-05-08,8054,3003,110,8,8.0,USD
4886,2025-05-08,8023,2001,111,12,3.0,TRY
4887,2025-05-08,8047,2003,112,8,4.0,TRY
4888,2025-05-08,8015,2004,111,8,2.0,TRY
4889,2025-05-08,8018,3003,106,1,1.0,TRY
4890,2025-05-09,8015,2007,112,6,1.5,TRY
4891,2025-05-09,8003,4002,104,10,30.0,TRY
4892,2025-05-09,8022,3003,103,10,10.0,TRY
4893,2025-05-09,8013,2002,108,12,3.0,EUR
4894,2025-05-09,8016,2006,105,2,0.5,TRY
4895,2025-05-09,8055,4001,112,6,9.0,TRY
4896,2025-05-09,8049,2004,102,1,0.25,TRY
4897,2025-05-09,8035,2004,103,9,2.25,TRY
4898,2025-05-09,8003,2007,104,1,0.25,TRY
4899,2025-05-09,8033,2006,106,6,1.5,TRY
4900,2025-05-09,8009,2003,104,13,6.5,TRY
4901,2025-05-09,8031,4005,101,8,2.4,TRY
4902,2025-05-09,8008,4005,109,9,2.7,AED
4903,2025-05-09,8008,3001,109,13,6.5,AED
4904,2025-05-10,8046,2006,108,10,2.5,EUR
4905,2025-05-10,8047,4002,103,2,6.0,TRY
4906,2025-05-10,8006,3003,107,12,12.0,TRY
4907,2025-05-10,8050,3001,102,5,2.5,TRY
4908,2025-05-10,8014,2003,105,9,4.5,TRY
4909,2025-05-10,8014,2001,105,4,1.0,TRY
4910,2025-05-10,8035,4003,112,4,3.2,TRY
4911,2025-05-10,8039,2006,111,4,1.0,TRY
4912,2025-05-11,8043,2001,103,10,2.5,TRY
4913,2025-05-11,8042,3001,109,10,5.0,AED
4914,2025-05-11,8038,2002,112,4,1.0,TRY
4915,2025-05-11,8032,4004,103,6,3.6,TRY
4916,2025-05-11,8038,2007,108,8,2.0,TRY
4917,2025-05-11,8027,3001,105,10,5.0,TRY
4918,2025-05-12,8052,2006,111,8,2.0,TRY
4919,2025-05-12,8022,3001,112,6,3.0,TRY
4920,2025-05-12,8008,2002,109,2,0.5,AED
4921,2025-05-12,8038,4003,112,10,8.0,TRY
4922,2025-05-12,8003,3002,104,13,13.0,TRY
4923,2025-05-12,8042,4004,109,12,7.2,AED
4924,2025-05-12,8046,2001,108,12,3.0,EUR
4925,2025-05-12,8060,2003,104,12,6.0,TRY
4926,2025-05-12,8060,2007,104,9,2.25,TRY
4927,2025-05-12,8022,4001,103,1,1.5,TRY
4928,2025-05-12,8024,4003,111,1,0.8,TRY
4929,2025-05-13,8038,2002,102,13,3.25,TRY
4930,2025-05-13,8026,2002,101,8,2.0,TRY
4931,2025-05-13,8021,3002,112,2,2.0,TRY
4932,2025-05-13,8043,4003,112,4,3.2,TRY
4933,2025-05-13,8046,4005,108,13,3.9,EUR
4934,2025-05-13,8029,3003,106,12,12.0,TRY
4935,2025-05-13,8052,3003,101,13,13.0,TRY
4936,2025-05-13,8048,2004,105,5,1.25,TRY
4937,2025-05-13,8045,4002,105,13,39.0,TRY
4938,2025-05-13,8011,3003,109,5,5.0,AED
4939,2025-05-13,8038,2001,104,1,0.25,TRY
4940,2025-05-14,8001,2003,106,8,4.0,TRY
4941,2025-05-14,8025,2002,101,10,2.5,TRY
4942,2025-05-14,8049,4003,102,5,4.0,TRY
4943,2025-05-14,8019,2004,103,8,2.0,TRY
4944,2025-05-14,8020,2006,106,9,2.25,TRY
4945,2025-05-14,8037,3003,102,10,10.0,TRY
4946,2025-05-14,8045,3002,105,6,6.0,TRY
4947,2025-05-14,8047,3001,103,9,4.5,TRY
4948,2025-05-15,8054,4005,110,8,2.4,USD
4949,2025-05-15,8044,2005,108,13,13.0,EUR
4950,2025-05-15,8024,2007,101,13,3.25,TRY
4951,2025-05-15,8033,2005,106,8,8.0,TRY
4952,2025-05-15,8056,2007,105,13,3.25,TRY
4953,2025-05-15,8037,2001,101,1,0.25,TRY
4954,2025-05-15,8003,4001,104,1,1.5,TRY
4955,2025-05-15,8025,2002,111,12,3.0,TRY
4956,2025-05-15,8006,2005,105,12,12.0,TRY
4957,2025-05-15,8012,3002,104,8,8.0,TRY
4958,2025-05-16,8037,3003,102,5,5.0,TRY
4959,2025-05-16,8032,4003,103,13,10.4,TRY
4960,2025-05-16,8036,2006,111,8,2.0,TRY
4961,2025-05-16,8014,3002,105,13,13.0,TRY
4962,2025-05-16,8008,4005,109,5,1.5,AED
4963,2025-05-16,8021,2004,103,13,3.25,TRY
4964,2025-05-16,8022,2006,112,6,1.5,TRY
4965,2025-05-16,8043,4005,103,12,3.6,TRY
4966,2025-05-16,8010,3003,109,4,4.0,AED
4967,2025-05-16,8029,3001,106,4,2.0,TRY
4968,2025-05-16,8003,2005,104,12,12.0,TRY
4969,2025-05-17,8034,2002,105,10,2.5,TRY
4970,2025-05-17,8025,2006,101,10,2.5,TRY
4971,2025-05-17,8038,4005,112,1,0.3,TRY
4972,2025-05-17,8038,4001,106,6,9.0,TRY
4973,2025-05-17,8055,3002,103,5,5.0,TRY
4974,2025-05-17,8012,4004,104,13,7.8,TRY
