Tarih,SorumluID,UrunID,Hedef_Adet,Hedef_KG,Hedef_Net_Satis,Hedef_EBIT
2025-03-18,105,4004,12,7.2,45725.23,15225.58
2025-03-18,106,2007,12,3.0,9111.04,3105.97
2025-03-18,106,4004,6,3.6,25528.8,8956.39
2025-03-18,109,4003,1,0.8,4157.08,1122.41
2025-03-18,110,2006,5,1.25,4087.64,1466.91
2025-03-18,112,3001,6,3.0,4914.64,1717.36
2025-03-19,101,2002,10,2.5,7563.0,2633.14
2025-03-19,101,3002,6,6.0,4993.75,1859.06
2025-03-19,102,4001,3,4.5,12561.66,4020.4
2025-03-19,103,4002,5,15.0,20255.58,2779.57
2025-03-19,103,4005,6,1.8,24427.08,7152.13
2025-03-19,104,4003,2,1.6,8429.73,2909.85
2025-03-19,104,4005,10,3.0,38453.83,11806.81
2025-03-19,108,2001,12,3.0,8988.9,2778.53
2025-03-19,108,4005,10,3.0,39181.46,8443.52
2025-03-19,109,4002,6,18.0,24338.75,966.82
2025-03-19,111,2002,6,1.5,4915.34,1587.18
2025-03-20,101,2003,7,3.5,5787.94,1983.2
2025-03-20,101,3002,6,6.0,4917.27,1623.86
2025-03-20,102,3002,7,7.0,5716.29,1776.3
2025-03-20,103,2002,5,1.25,4064.29,1462.44
2025-03-20,104,3002,14,14.0,11013.95,4050.62
2025-03-20,104,4002,9,27.0,37051.8,6583.91
2025-03-20,104,4003,3,2.4,12398.79,4033.13
2025-03-20,104,4005,10,3.0,39299.99,11511.57
2025-03-20,105,3003,22,22.0,16670.72,5814.83
2025-03-20,106,2001,6,1.5,4773.73,1702.11
2025-03-20,106,4002,7,21.0,28994.27,4436.97
2025-03-20,109,4004,13,7.8,51894.7,19126.2
2025-03-20,112,2004,9,2.25,7393.57,2556.47
2025-03-20,112,4003,6,4.8,24534.48,8309.64
2025-03-21,101,2004,14,3.5,10692.52,4073.91
2025-03-21,102,4004,10,6.0,40508.99,14567.65
2025-03-21,104,3002,5,5.0,3957.55,1355.13
2025-03-21,108,2007,3,0.75,2368.92,583.15
2025-03-21,111,4005,10,3.0,40196.94,12761.68
2025-03-21,112,3003,1,1.0,785.89,267.93
2025-03-22,102,3003,13,13.0,10397.19,3782.85
2025-03-22,103,2006,6,1.5,4816.12,1532.98
2025-03-22,103,2007,14,3.5,10689.25,3722.98
2025-03-22,103,4002,12,36.0,45383.68,6555.61
2025-03-22,105,2003,9,4.5,7282.45,2785.16
2025-03-22,105,3002,11,11.0,8623.16,3183.86
2025-03-22,106,2007,2,0.5,1626.64,512.33
2025-03-22,106,4003,11,8.8,41854.07,13449.88
2025-03-22,108,4003,11,8.8,43122.25,12146.65
2025-03-22,108,4004,14,8.4,53276.58,16564.21
2025-03-22,109,2005,5,5.0,3947.52,924.48
2025-03-22,111,2003,14,7.0,11096.98,3634.87
2025-03-23,101,2007,12,3.0,9361.09,3092.55
2025-03-23,101,3003,2,2.0,1666.34,574.15
2025-03-23,102,2004,5,1.25,3910.52,1178.87
2025-03-23,103,2004,3,0.75,2441.1,828.16
2025-03-23,103,4003,7,5.6,29590.09,10616.72
2025-03-23,105,3002,6,6.0,4697.48,1725.94
2025-03-23,108,4005,6,1.8,25094.31,4921.68
2025-03-23,110,4003,5,4.0,20074.75,4640.3
2025-03-23,110,4004,7,4.2,27996.45,10011.41
2025-03-23,111,2003,7,3.5,5868.24,2174.13
2025-03-23,111,3003,14,14.0,10507.75,3861.35
2025-03-23,112,2006,6,1.5,4817.46,1643.34
2025-03-24,103,3002,12,12.0,9028.7,2943.01
2025-03-24,104,2001,5,1.25,4232.48,1518.8
2025-03-24,104,2003,1,0.5,837.97,278.55
2025-03-24,104,2007,14,3.5,10801.8,3671.14
2025-03-24,105,3001,11,5.5,8647.83,2776.36
2025-03-24,105,4002,14,42.0,53316.91,6894.31
2025-03-24,105,4005,6,1.8,24702.43,7101.73
2025-03-24,106,3001,3,1.5,2517.86,927.83
2025-03-24,107,2004,13,3.25,10288.3,3771.08
2025-03-24,109,4001,1,1.5,4135.58,1224.0
2025-03-24,112,2001,9,2.25,7152.7,2577.27
2025-03-24,112,2006,1,0.25,829.6,308.06
2025-03-24,112,4002,6,18.0,24003.54,4425.37
2025-03-25,102,2004,2,0.5,1674.2,599.43
2025-03-25,103,4004,5,3.0,21382.9,8097.91
2025-03-25,105,4003,12,9.6,45447.87,16801.82
2025-03-25,106,2001,5,1.25,4081.19,1473.63
2025-03-25,106,4001,12,18.0,46523.89,15866.91
2025-03-25,106,4005,9,2.7,36136.96,12347.33
2025-03-25,109,3003,1,1.0,801.0,227.23
2025-03-25,109,4004,9,5.4,35323.28,12225.1
2025-03-25,112,2007,2,0.5,1648.55,592.4
2025-03-26,102,3002,2,2.0,1633.28,612.02
2025-03-26,103,3003,3,3.0,2558.82,864.68
2025-03-26,103,4001,14,21.0,54683.67,17438.31
2025-03-26,104,2006,10,2.5,7997.45,2557.27
2025-03-26,106,3001,2,1.0,1628.35,551.46
2025-03-26,112,3002,3,3.0,2384.33,797.1
2025-03-26,112,4005,6,1.8,24650.49,7297.18
2025-03-27,101,2006,14,3.5,11009.39,3835.48
2025-03-27,102,4005,6,1.8,23693.6,6993.6
2025-03-27,105,2004,11,2.75,8624.39,3303.84
2025-03-27,106,2007,14,3.5,10568.59,3928.79
2025-03-27,109,4002,1,3.0,4241.8,200.29
2025-03-27,110,2007,1,0.25,851.63,266.49
2025-03-27,112,2002,1,0.25,830.61,284.23
2025-03-28,105,2001,6,1.5,5106.55,1785.93
2025-03-28,105,2007,10,2.5,7821.41,2870.86
2025-03-28,108,4003,3,2.4,12654.89,3601.76
2025-03-28,109,3001,2,1.0,1583.73,439.2
2025-03-28,110,4003,9,7.2,35397.98,8964.26
2025-03-29,101,2004,9,2.25,7411.24,2607.65
2025-03-29,102,2001,5,1.25,3914.59,1508.94
2025-03-29,103,2007,7,1.75,5700.23,1949.15
2025-03-29,105,2002,5,1.25,4045.31,1464.07
2025-03-29,105,3003,6,6.0,4865.47,1712.97
2025-03-29,106,3001,6,3.0,4885.95,1813.02
2025-03-29,108,2001,3,0.75,2358.9,553.89
2025-03-29,109,2003,4,2.0,3305.95,946.28
2025-03-29,109,3001,1,0.5,800.47,305.31
2025-03-29,111,2001,14,3.5,10861.99,3782.53
2025-03-29,112,4001,5,7.5,20232.77,6899.03
2025-03-30,101,2002,3,0.75,2391.0,862.61
2025-03-30,102,3003,6,6.0,4772.08,1669.65
2025-03-30,102,4004,3,1.8,12143.23,4143.06
2025-03-30,103,2004,1,0.25,794.21,271.37
2025-03-30,103,4001,14,21.0,52189.45,18907.67
2025-03-30,105,2002,2,0.5,1585.55,549.27
2025-03-30,105,2006,2,0.5,1586.18,555.1
2025-03-30,108,4001,3,4.5,11865.51,3152.16
2025-03-30,109,3003,6,6.0,4699.58,1363.89
2025-03-31,102,2002,10,2.5,8135.91,3186.82
2025-03-31,102,3003,5,5.0,3940.25,1336.17
2025-03-31,102,4005,7,2.1,28386.79,8326.88
2025-03-31,103,4005,9,2.7,36347.67,11654.18
2025-03-31,104,3002,1,1.0,787.44,273.65
2025-03-31,105,3002,9,9.0,7124.9,2526.39
2025-03-31,105,4002,2,6.0,8388.62,1291.3
2025-03-31,106,4001,2,3.0,8464.6,3192.74
2025-03-31,106,4002,3,9.0,12314.07,2215.4
2025-03-31,109,3002,9,9.0,7432.08,2522.45
2025-03-31,110,2003,7,3.5,5512.16,1541.48
2025-03-31,111,2001,14,3.5,10532.7,3811.41
2025-03-31,112,3002,7,7.0,5578.32,2006.68
2025-03-31,112,4001,2,3.0,8137.45,2614.8
2025-04-01,101,2002,11,2.75,8432.54,3148.38
2025-04-01,102,4003,6,4.8,24568.11,8670.42
2025-04-01,103,2002,4,1.0,3390.93,1083.59
2025-04-01,103,4005,13,3.9,49358.68,14431.66
2025-04-01,104,2005,4,4.0,3302.26,1112.74
2025-04-01,104,3002,2,2.0,1629.07,595.48
2025-04-01,105,2001,13,3.25,9714.5,3703.87
2025-04-01,106,2002,1,0.25,851.99,275.76
2025-04-01,106,4003,9,7.2,36190.45,12286.17
2025-04-01,108,4005,1,0.3,4065.06,901.2
2025-04-01,111,2007,1,0.25,827.32,258.12
2025-04-02,101,2003,9,4.5,7408.79,2515.26
2025-04-02,103,3001,1,0.5,853.19,283.96
2025-04-02,103,3003,13,13.0,10254.53,3700.62
2025-04-02,105,2003,4,2.0,3156.55,1012.3
2025-04-02,105,2007,10,2.5,8088.61,2975.7
2025-04-02,105,4001,11,16.5,41820.17,16009.41
2025-04-02,105,4003,19,15.2,70807.12,24363.03
2025-04-02,106,2005,1,1.0,813.46,284.36
2025-04-02,106,3001,12,6.0,9666.01,3430.03
2025-04-02,111,2005,9,9.0,7405.43,2635.13
2025-04-02,111,3003,13,13.0,9925.32,3502.41
2025-04-03,104,2002,6,1.5,4952.87,1906.49
2025-04-03,104,2005,6,6.0,4944.71,1732.09
2025-04-03,105,2007,6,1.5,5077.5,1721.16
2025-04-03,105,3001,4,2.0,3273.01,1191.06
2025-04-03,105,3003,9,9.0,7365.8,2620.56
2025-04-03,105,4001,9,13.5,36520.7,13617.9
2025-04-03,106,2006,14,3.5,10566.26,3314.52
2025-04-03,110,3002,8,8.0,6446.77,2482.66
2025-04-04,101,2007,1,0.25,831.44,288.16
2025-04-04,103,2004,10,2.5,8114.61,3028.05
2025-04-04,103,4003,9,7.2,36277.78,12612.01
2025-04-04,106,4001,10,15.0,37948.72,11681.41
2025-04-04,106,4004,8,4.8,32885.49,10655.83
2025-04-04,108,4002,4,12.0,16848.02,2599.61
2025-04-05,101,3003,13,13.0,10106.84,3367.06
2025-04-05,105,2001,2,0.5,1657.06,560.95
2025-04-05,105,3002,9,9.0,7371.9,2549.58
2025-04-05,105,3003,14,14.0,11116.47,3893.5
2025-04-05,107,4003,1,0.8,4122.61,1325.83
2025-04-05,108,2006,10,2.5,8150.28,2154.23
2025-04-05,108,3001,10,5.0,8049.15,2204.53
2025-04-05,108,3002,14,14.0,10449.1,2689.57
2025-04-05,110,2005,6,6.0,4847.49,1247.59
2025-04-05,110,4005,2,0.6,8381.02,2048.51
2025-04-06,101,4005,6,1.8,23680.52,6812.94
2025-04-06,105,2005,14,14.0,10554.62,4173.21
2025-04-06,106,2001,5,1.25,4252.11,1552.84
2025-04-06,106,4003,12,9.6,47306.31,14451.0
2025-04-06,112,2002,4,1.0,3247.49,1180.47
2025-04-07,102,2007,14,3.5,10681.09,3591.9
2025-04-07,102,4003,1,0.8,4146.45,1448.11
2025-04-07,103,2006,6,1.5,5108.58,1693.01
2025-04-07,103,2007,4,1.0,3398.23,1130.43
2025-04-07,103,3002,6,6.0,5039.0,1694.23
2025-04-07,104,2002,11,2.75,8453.47,2788.67
2025-04-07,104,3003,10,10.0,7474.3,2364.89
2025-04-07,104,4003,5,4.0,20880.94,6571.12
2025-04-07,105,2003,5,2.5,4062.38,1380.76
2025-04-07,105,3001,2,1.0,1680.17,559.58
2025-04-07,105,4003,4,3.2,16290.17,5044.42
2025-04-07,109,4004,6,3.6,23653.64,7279.4
2025-04-07,111,2003,13,6.5,10171.46,3470.14
2025-04-07,111,4005,2,0.6,8071.27,2762.65
2025-04-07,112,2006,2,0.5,1597.61,507.31
2025-04-08,102,3003,8,8.0,6628.12,2372.92
2025-04-08,102,4002,10,30.0,37791.61,5760.44
2025-04-08,102,4004,1,0.6,4192.11,1339.1
2025-04-08,103,3001,9,4.5,7415.35,2747.76
2025-04-08,104,4001,2,3.0,7813.85,2796.81
2025-04-08,104,4002,12,36.0,46930.71,6856.35
2025-04-08,105,2001,1,0.25,791.03,275.61
2025-04-08,105,3003,8,8.0,6648.62,2476.46
2025-04-08,105,4005,9,2.7,37032.56,12074.16
2025-04-08,108,3002,10,10.0,7930.43,2494.41
2025-04-08,109,2001,10,2.5,8054.82,2192.83
2025-04-08,109,2002,12,3.0,9479.61,2603.95
2025-04-08,111,2001,8,2.0,6481.21,2149.74
2025-04-09,102,2007,8,2.0,6592.8,2381.69
2025-04-09,104,3003,1,1.0,821.91,281.15
2025-04-09,104,4004,5,3.0,20452.54,7280.74
2025-04-09,105,4001,10,15.0,37949.77,12745.21
2025-04-09,106,4005,14,4.2,53661.16,16546.43
2025-04-09,109,4001,6,9.0,24695.82,6096.01
2025-04-09,112,4002,6,18.0,23559.43,2724.94
2025-04-10,101,2006,8,2.0,6274.0,2358.06
2025-04-10,101,3002,13,13.0,10206.34,3868.6
2025-04-10,102,3002,1,1.0,854.18,294.29
2025-04-10,103,3003,12,12.0,9379.56,3218.97
2025-04-10,103,4001,2,3.0,8153.6,3004.16
2025-04-10,104,3002,6,6.0,4757.42,1573.48
2025-04-10,104,4005,8,2.4,33216.53,9976.12
2025-04-10,105,2003,1,0.5,800.63,290.15
2025-04-10,105,4004,8,4.8,32071.47,11615.07
2025-04-10,106,2004,1,0.25,843.34,330.5
2025-04-10,107,3002,5,5.0,4239.5,1450.85
2025-04-10,109,2007,1,0.25,781.35,202.18
2025-04-10,111,3001,9,4.5,7383.33,2578.49
2025-04-10,112,2006,6,1.5,4967.27,1917.83
2025-04-11,102,3001,5,2.5,4177.24,1627.55
2025-04-11,104,3003,13,13.0,9858.4,3137.87
2025-04-11,105,2007,6,1.5,4970.18,1742.84
2025-04-11,105,4001,4,6.0,16431.15,6222.91
2025-04-11,107,2001,9,2.25,6792.22,2553.94
2025-04-11,108,3003,13,13.0,10203.16,3091.84
2025-04-11,111,3003,6,6.0,4975.04,1755.7
2025-04-11,111,4005,2,0.6,8522.11,2567.0
2025-04-11,112,3003,13,13.0,10173.59,3847.14
2025-04-11,112,4001,1,1.5,3976.28,1502.97
2025-04-12,103,4005,5,1.5,21135.8,6093.16
2025-04-12,105,2004,14,3.5,10541.55,3385.93
2025-04-12,106,3003,10,10.0,7979.51,2597.93
2025-04-12,111,3001,10,5.0,7614.76,2908.22
2025-04-12,111,4004,9,5.4,36409.8,13608.79
2025-04-13,101,4003,14,11.2,52890.94,18565.93
2025-04-13,103,3001,9,4.5,7154.53,2680.63
2025-04-13,105,2002,5,1.25,3955.79,1259.34
2025-04-13,106,4002,14,42.0,52798.75,7230.12
2025-04-13,109,3001,14,7.0,10632.04,3065.54
2025-04-14,103,2003,1,0.5,782.52,249.6
2025-04-14,103,3002,2,2.0,1630.4,548.59
2025-04-14,105,2006,13,3.25,10237.22,3769.63
2025-04-14,105,4002,14,42.0,54823.9,6865.7
2025-04-14,105,4004,15,9.0,57044.1,21207.88
2025-04-14,105,4005,13,3.9,50694.68,17308.28
2025-04-14,106,2004,11,2.75,8281.44,3217.11
2025-04-14,111,3001,13,6.5,10261.61,3370.5
2025-04-14,112,2007,13,3.25,9947.09,3636.09
2025-04-15,101,2001,8,2.0,6364.16,2169.74
2025-04-15,103,2004,6,1.5,4770.32,1763.35
2025-04-15,103,2007,18,4.5,13443.88,4525.52
2025-04-15,105,3003,10,10.0,8167.9,2879.24
2025-04-15,106,2006,4,1.0,3230.01,1167.6
2025-04-15,106,4002,5,15.0,19587.41,2638.16
2025-04-15,109,4001,5,7.5,20474.13,7185.23
2025-04-15,111,2001,5,1.25,4016.65,1464.75
2025-04-15,111,2006,6,1.5,4808.29,1536.87
2025-04-15,111,4002,5,15.0,20951.92,3196.59
2025-04-15,112,4003,1,0.8,4254.54,1548.63
2025-04-16,102,2007,6,1.5,4940.0,1890.74
2025-04-16,102,3002,5,5.0,4121.48,1484.61
2025-04-16,103,4001,2,3.0,8161.38,2775.19
2025-04-16,104,4002,6,18.0,24326.67,4075.46
2025-04-16,104,4005,5,1.5,20923.67,6145.07
2025-04-16,105,3003,14,14.0,10600.9,3955.13
2025-04-16,105,4001,4,6.0,15991.23,5536.24
2025-04-16,105,4005,4,1.2,15972.81,4568.32
2025-04-16,111,2002,13,3.25,9917.62,3522.29
2025-04-17,101,2002,4,1.0,3158.28,1107.57
2025-04-17,102,4003,9,7.2,35464.69,14095.57
2025-04-17,105,2003,4,2.0,3380.19,1225.46
2025-04-17,105,2004,1,0.25,813.67,296.66
2025-04-17,105,2005,5,5.0,4220.04,1422.71
2025-04-17,109,2007,13,3.25,10254.42,3081.14
2025-04-17,109,4003,9,7.2,35517.74,9802.49
2025-04-17,110,2002,4,1.0,3246.71,982.13
2025-04-17,110,2005,2,2.0,1616.85,549.6
2025-04-17,112,3003,6,6.0,5089.88,1754.15
2025-04-18,101,2005,4,4.0,3274.74,1153.89
2025-04-18,102,2007,9,2.25,7244.95,2421.55
2025-04-18,103,2007,5,1.25,4192.62,1328.05
2025-04-18,103,3001,5,2.5,4222.58,1405.27
2025-04-18,103,4003,13,10.4,49108.36,15658.23
2025-04-18,106,2001,14,3.5,10906.0,4132.67
2025-04-18,106,2004,6,1.5,5051.95,1753.58
2025-04-18,106,3001,6,3.0,4917.99,1748.61
2025-04-18,109,2006,2,0.5,1610.37,429.14
2025-04-18,109,4002,6,18.0,25127.53,1731.18
2025-04-18,110,2007,12,3.0,9554.18,2586.04
2025-04-18,111,2004,10,2.5,7975.45,2761.94
2025-04-18,111,3001,10,5.0,7984.76,2662.25
2025-04-18,112,2002,9,2.25,7124.91,2636.25
2025-04-19,101,2004,9,2.25,7429.13,2658.68
2025-04-19,101,2007,1,0.25,852.83,300.45
2025-04-19,103,3001,6,3.0,4855.34,1632.51
2025-04-19,104,3002,6,6.0,4940.91,1709.27
2025-04-19,106,2002,2,0.5,1625.88,589.15
2025-04-19,107,2001,2,0.5,1614.3,611.52
2025-04-19,111,2005,5,5.0,4037.04,1462.91
2025-04-19,111,3002,4,4.0,3363.41,1111.49
2025-04-20,102,3003,2,2.0,1670.91,526.55
2025-04-20,102,4005,2,0.6,8505.47,2560.57
2025-04-20,103,2005,8,8.0,6614.73,2199.39
2025-04-20,104,3003,4,4.0,3362.7,1184.75
2025-04-20,106,3003,1,1.0,811.24,287.97
2025-04-20,108,4001,4,6.0,16599.85,4647.95
2025-04-20,111,2002,1,0.25,840.12,271.94
2025-04-20,111,3002,4,4.0,3251.17,1079.46
2025-04-21,101,3001,11,5.5,8233.62,2544.84
2025-04-21,102,2001,5,1.25,4151.31,1392.75
2025-04-21,102,4001,14,21.0,55591.15,19427.62
2025-04-21,104,2002,4,1.0,3287.49,1036.4
2025-04-21,105,2003,5,2.5,4003.18,1455.9
2025-04-21,105,3001,11,5.5,8198.6,2921.77
2025-04-21,106,4001,10,15.0,37285.92,11972.28
2025-04-21,109,4002,5,15.0,21249.4,1596.15
2025-04-22,102,2001,5,1.25,3968.69,1338.95
2025-04-22,102,4005,12,3.6,47760.07,16093.27
2025-04-22,105,4002,10,30.0,37486.09,5496.02
2025-04-22,106,4003,13,10.4,51315.68,19337.11
2025-04-22,108,2001,5,1.25,4262.78,1256.62
2025-04-22,111,2004,2,0.5,1689.38,566.76
2025-04-23,104,4004,10,6.0,40592.11,15169.92
2025-04-23,105,2001,1,0.25,822.85,287.08
2025-04-23,105,3003,4,4.0,3337.84,1144.59
2025-04-23,105,4001,1,1.5,4105.5,1405.3
2025-04-23,106,2007,10,2.5,7584.97,2744.62
2025-04-23,108,2001,12,3.0,9570.28,3442.0
2025-04-23,109,3001,1,0.5,790.46,199.51
2025-04-23,109,3003,9,9.0,6833.88,2027.29
2025-04-23,111,2001,2,0.5,1613.97,537.06
2025-04-24,101,4005,11,3.3,41365.0,13335.22
2025-04-24,103,2002,11,2.75,8207.82,3045.25
2025-04-24,103,4002,4,12.0,16022.42,1714.66
2025-04-24,105,3003,6,6.0,4954.22,1760.8
2025-04-24,106,2005,5,5.0,3985.72,1512.97
2025-04-24,112,3002,6,6.0,5034.3,1820.46
2025-04-25,101,4004,2,1.2,8174.61,2960.52
2025-04-25,102,4005,4,1.2,16657.31,4807.44
2025-04-25,103,2004,11,2.75,8387.45,3101.3
2025-04-25,103,3003,19,19.0,14871.92,5228.67
2025-04-25,105,2002,6,1.5,5087.86,1748.67
2025-04-25,105,2004,2,0.5,1654.83,563.43
2025-04-25,105,3001,10,5.0,7644.92,2568.3
2025-04-25,105,3002,13,13.0,10142.65,3253.27
2025-04-25,106,3003,6,6.0,5113.59,1780.87
2025-04-25,108,2001,9,2.25,7384.97,2421.93
2025-04-25,110,2006,4,1.0,3389.14,1229.03
2025-04-26,104,2004,5,1.25,4112.56,1562.71
2025-04-26,104,3003,8,8.0,6295.84,2350.83
2025-04-26,105,2006,26,6.5,19902.68,6672.92
2025-04-26,106,2006,2,0.5,1651.46,576.07
2025-04-26,106,4005,5,1.5,19732.49,6152.32
2025-04-27,101,4003,1,0.8,4123.57,1579.47
2025-04-27,102,2002,16,4.0,12393.71,4320.54
2025-04-27,105,3001,13,6.5,10239.13,3424.17
2025-04-27,106,3003,2,2.0,1704.92,671.52
2025-04-27,107,4002,11,33.0,41254.42,6700.07
2025-04-27,109,2006,1,0.25,795.55,233.86
2025-04-27,110,4002,14,42.0,54203.52,4763.39
2025-04-27,111,2007,5,1.25,3966.42,1317.5
2025-04-28,102,4002,6,18.0,23747.31,3734.22
2025-04-28,104,2005,9,9.0,7248.53,2428.64
2025-04-28,105,2003,11,5.5,8404.73,3034.72
2025-04-28,105,4002,11,33.0,41028.69,6137.67
2025-04-28,106,3002,2,2.0,1696.62,638.05
2025-04-28,107,2003,1,0.5,838.81,281.43
2025-04-28,108,2007,13,3.25,9905.55,2750.22
2025-04-28,108,4001,6,9.0,25142.41,5698.46
2025-04-28,108,4005,13,3.9,49860.41,9023.72
2025-04-28,111,2005,2,2.0,1584.19,553.0
2025-04-28,111,4001,11,16.5,41108.28,14506.8
2025-04-28,111,4005,14,4.2,54542.04,17461.83
2025-04-28,112,2002,6,1.5,4867.52,1900.33
2025-04-28,112,3001,6,3.0,4989.58,1833.79
2025-04-29,103,2007,14,3.5,10835.58,4141.14
2025-04-29,105,2001,6,1.5,4891.64,1567.45
2025-04-29,105,2005,9,9.0,7202.89,2662.28
2025-04-29,105,3002,12,12.0,9381.03,3184.12
2025-04-29,105,4003,10,8.0,38029.29,12174.2
2025-04-29,105,4005,10,3.0,40769.21,12266.8
2025-04-29,106,2003,5,2.5,3978.44,1349.42
2025-04-29,106,4004,11,6.6,41762.25,14647.44
2025-04-29,106,4005,12,3.6,47472.19,12544.46
2025-04-29,108,2005,2,2.0,1650.0,390.58
2025-04-29,108,3001,10,5.0,7875.58,1939.94
2025-04-29,108,3002,9,9.0,6726.62,1750.74
2025-04-29,110,2005,6,6.0,4703.42,1713.05
2025-04-29,111,2006,4,1.0,3170.1,1062.06
2025-04-29,112,2004,1,0.25,847.03,288.82
2025-04-30,101,2005,11,11.0,8260.13,2893.6
2025-04-30,101,4003,13,10.4,48435.92,18622.46
2025-04-30,102,2006,19,4.75,14300.35,5121.68
2025-04-30,105,2001,2,0.5,1652.74,641.28
2025-04-30,106,3003,14,14.0,10970.11,3879.58
2025-04-30,109,2001,2,0.5,1585.79,445.46
2025-04-30,109,4003,5,4.0,21058.72,5570.51
2025-04-30,110,2005,1,1.0,799.42,205.86
2025-04-30,112,4002,11,33.0,41135.0,5280.3
2025-04-30,112,4003,6,4.8,24085.32,8510.1
2025-05-01,102,4001,6,9.0,24960.05,8625.26
2025-05-01,104,4003,14,11.2,53984.14,19266.32
2025-05-01,105,2003,4,2.0,3231.76,1183.03
2025-05-01,105,2004,2,0.5,1698.35,602.09
2025-05-01,105,4002,10,30.0,40112.44,4986.01
2025-05-01,106,4003,5,4.0,20736.32,7520.56
2025-05-01,108,2002,12,3.0,9507.08,2607.98
2025-05-01,109,4001,5,7.5,20526.55,6866.65
2025-05-01,111,4005,5,1.5,20523.37,5815.53
2025-05-01,112,2002,2,0.5,1689.12,578.89
2025-05-01,112,2003,2,1.0,1602.98,556.0
2025-05-02,101,2001,10,2.5,7899.33,2794.0
2025-05-02,101,2002,1,0.25,783.47,289.51
2025-05-02,102,2007,13,3.25,9747.22,3137.56
2025-05-02,102,4003,5,4.0,21136.97,6682.26
2025-05-02,104,2004,2,0.5,1616.97,632.62
2025-05-02,108,2007,13,3.25,10357.7,2502.01
2025-05-02,112,3003,12,12.0,9582.66,3492.66
2025-05-03,101,2002,2,0.5,1658.46,578.55
2025-05-03,102,4001,2,3.0,8232.0,3284.86
2025-05-03,103,2001,2,0.5,1617.13,546.46
2025-05-03,105,2004,14,3.5,10974.7,3659.02
2025-05-03,106,2001,5,1.25,4177.13,1381.92
2025-05-03,108,2004,14,3.5,10980.07,3099.62
2025-05-03,108,3001,12,6.0,9331.51,2810.66
2025-05-03,112,2005,2,2.0,1673.04,530.01
2025-05-04,101,2004,5,1.25,4106.09,1555.13
2025-05-04,102,2004,2,0.5,1689.17,617.64
2025-05-04,103,2003,1,0.5,837.99,289.03
2025-05-04,104,3001,11,5.5,8473.66,2968.01
2025-05-04,110,2001,9,2.25,7103.81,1742.73
2025-05-04,110,2002,8,2.0,6452.23,2106.42
2025-05-04,112,2007,9,2.25,6780.75,2256.47
2025-05-04,112,4005,8,2.4,33178.11,8534.13
2025-05-05,106,2003,10,5.0,7522.08,2276.91
2025-05-05,106,4002,1,3.0,4187.91,638.54
2025-05-05,108,2003,1,0.5,851.03,217.62
2025-05-05,109,4003,13,10.4,50123.9,15028.56
2025-05-05,111,2001,8,2.0,6506.91,2393.1
2025-05-05,112,3001,6,3.0,4690.05,1665.99
2025-05-06,101,2005,14,14.0,11013.57,4051.06
2025-05-06,102,3003,1,1.0,824.0,269.25
2025-05-06,102,4005,9,2.7,36486.98,10927.71
2025-05-06,103,2001,2,0.5,1633.2,582.32
2025-05-06,103,4004,9,5.4,36912.09,13028.8
2025-05-06,104,2007,14,3.5,10869.87,4131.79
2025-05-06,104,4005,14,4.2,52384.2,15755.99
2025-05-06,106,3002,9,9.0,7055.5,2389.83
2025-05-06,106,4002,4,12.0,16815.94,2451.17
2025-05-06,110,4001,8,12.0,32220.26,7986.5
2025-05-06,111,3003,6,6.0,4747.73,1611.97
2025-05-06,111,4004,4,2.4,15813.62,5231.16
2025-05-06,112,2007,4,1.0,3272.27,1055.33
2025-05-07,104,4004,1,0.6,4266.28,1584.21
2025-05-07,105,3002,9,9.0,7320.99,2632.44
2025-05-07,106,2003,5,2.5,4158.34,1297.78
2025-05-07,106,2006,5,1.25,4215.3,1517.02
2025-05-07,108,4004,5,3.0,20987.36,7297.27
2025-05-07,109,4003,10,8.0,39614.9,9525.66
2025-05-07,110,4004,1,0.6,4184.52,1073.06
2025-05-07,111,2005,5,5.0,4161.25,1631.65
2025-05-07,112,2005,5,5.0,4042.44,1285.06
2025-05-07,112,2006,6,1.5,4727.51,1824.51
2025-05-08,101,2007,9,2.25,7305.39,2799.62
2025-05-08,101,4003,10,8.0,38136.42,12754.66
2025-05-08,102,2002,6,1.5,4711.5,1759.15
2025-05-08,102,3002,13,13.0,9995.45,3294.34
2025-05-08,104,2005,6,6.0,4963.2,1810.7
2025-05-08,105,2001,4,1.0,3175.66,1119.28
2025-05-08,105,4004,4,2.4,16142.36,6052.56
2025-05-08,106,3003,1,1.0,798.25,288.37
2025-05-08,106,4001,4,6.0,17037.95,5861.58
2025-05-08,108,2006,8,2.0,6346.04,1818.55
2025-05-08,108,4005,12,3.6,47562.51,13055.67
2025-05-08,110,3003,8,8.0,6315.7,1617.91
2025-05-08,111,2001,13,3.25,10094.57,3283.39
2025-05-08,111,2004,8,2.0,6598.65,2168.66
2025-05-08,112,2003,8,4.0,6681.47,2304.28
2025-05-09,101,4005,8,2.4,32104.32,9594.33
2025-05-09,102,2004,1,0.25,800.79,306.41
2025-05-09,103,2004,9,2.25,7343.61,2349.07
2025-05-09,103,3003,10,10.0,7994.16,2975.77
2025-05-09,104,2003,14,7.0,10779.73,3793.69
2025-05-09,104,2007,1,0.25,785.28,283.7
2025-05-09,104,4002,11,33.0,42209.18,5237.01
